/leagueId,/queueType,/tier,/rank,/summonerId,/summonerName,/leaguePoints,/wins,/losses,/veteran,/inactive,/freshBlood,/hotStreak,/miniSeries/target,/miniSeries/wins,/miniSeries/losses,/miniSeries/progress,/AccountID/SummonerLevel
"b82db2e4-7a9c-4be1-83b9-0b113f481678","RANKED_SOLO_5x5","GOLD","IV","n152wthQFk3uEMVFm6ayxSFhUZxZwlMyrJMaxU3KVgyb6gJd","Pentalont",42.0,66.0,42.0,false,false,false,false,,,,,qYjJp6MvegzqezTQZlCUL4vvZEma8-k5EbR4Kvp8wjVw0C8,173
"b8a8074b-de5a-46ee-b150-74110cfe468e","RANKED_SOLO_5x5","GOLD","IV","RhvVJSpVS0f-r7btFntGL9BU_7kV_IFTfsOpAaVYYrcooJcD","winaOCB",35.0,5.0,12.0,false,false,false,false,,,,,ngqQLrqSazhIrXzf_XXIMXfG9gtz91pvGNw15555EdI-bXM,91
"2c750f66-1581-4ce8-8121-c55c4d89e7af","RANKED_SOLO_5x5","GOLD","IV","QUiOtn4syKAwsS069-nlIaqPO7KiZFmTJJbl38XQLiWhv7cu","Jiix JvB",0.0,25.0,16.0,false,false,false,false,,,,,5ViOfqPQm2JEw9XLxmIerYpNUv0P2ENIxjA6V9R1Aw_ROW4,172
"96c63c29-b25b-4892-a6dd-b98e9f627984","RANKED_SOLO_5x5","GOLD","IV","IT8DYenhnLmy6DCe73Mm0AAky4bHRkjAGQffx_uVPr6WqY5i","xSnaKe1337",0.0,54.0,47.0,false,false,false,false,,,,,BlixaJViipvLgbnkDUz8uHU8HglIEYKnzJKfeSNaIxJHSxY,144
"9ff176e3-b8fd-4eb2-9f3a-e5639de28546","RANKED_SOLO_5x5","GOLD","IV","riU8y-EDBz3k3uMxT0om65lgZpLazxflUEe9OlnIDIrOXh3e"," QQ ousaY ",89.0,45.0,29.0,false,false,false,true,,,,,yd5hs1USgzatYYQPF55x582_ewXpNrA5L8__HQJfYaZ1sxY,145
"612084f0-5f46-444b-aa65-f335f0356d86","RANKED_SOLO_5x5","GOLD","IV","L_Zca6gG4uahuka5RTON0IPjUjTgQL4bCz4I4v70lXhUtPBV","Medikusgear",38.0,89.0,85.0,false,false,false,false,,,,,HdKqTbS4hmOLKkAZwhi6ymLvS4OKcepiHRtlZPo7KcYHHRY,265
"9145fb4c-bc7a-4710-b210-3f2d13271288","RANKED_SOLO_5x5","GOLD","IV","9C7x-0k-cfZcI3Gr36WrQpn3kGwUqSsym78nxY3FLIUqnO8O","MercyPoro",25.0,35.0,13.0,false,false,false,false,,,,,0ueDnvOhisXgtfKbr3Klh0CAJYZ6OKKnYm8M7hWAqmXefNs,99
"60cec6d9-3992-4ded-ae5d-0755319ce2ea","RANKED_SOLO_5x5","GOLD","IV","r2c7fcFOCbTaOAHjyO81uD99Q3FefmwTZ3DOSi69EEuK3djt","m1tsuu",56.0,121.0,129.0,true,false,false,false,,,,,u_pITitWMiNVrDRAZ_oeb7A75j3HPQ2U7aiBUwmEm0rDo8o,283
"148e23a3-680a-4a54-83a7-630286e03fdb","RANKED_SOLO_5x5","GOLD","IV","3t88Orod-OQKO4K7Yj6P8jz-6xPuxGp1Cv0jhjG2EPzKHBrH","Oetepetoet",78.0,134.0,134.0,false,false,false,false,,,,,1pph0mXOgpjBL57Cp42Ztun3cYtJltRYCeZ0Y_BDAxKLqP0,109
"58c8419d-941d-4ae2-8b41-a1bc8b502613","RANKED_SOLO_5x5","GOLD","IV","vAC7-41Greuih18PxTMv7dXESiRdt2zh7cHIbhHKkS2XZuMA","ToxBOO",0.0,52.0,62.0,false,false,false,false,,,,,3HgIQXY3OkOr46L0jmAy5-SXUQscXwQcTITnPjTXVqbnXc0,162
"9fe9e67c-f356-4314-940d-9ae2fbd6a8a1","RANKED_SOLO_5x5","GOLD","IV","O0fIRF_zMMTik8nH3DbvQW9YFJOGIXXh0kEbTrcsFuyEMzfp","XaReeD",24.0,71.0,73.0,false,false,false,false,,,,,MZcZw5t5oceeH6MroUteF4KTUmCJ_861QsTOeeWVSPcv3Vc,117
"826c6d1c-9088-445b-ae8b-77274604d9b1","RANKED_SOLO_5x5","GOLD","IV","uQnK5A4fJOUaIjb-ka84yyh6vQK-iy061awaJjM5_1IsCoOz","M0RTYP0RTY",50.0,180.0,184.0,true,false,false,true,,,,,ykUkb5XyO7PwO_KXMI5fLamgFYmqlb8C5oebMQmuDQ92fH0,170
"392e8d5b-5bfb-4c9b-8770-de92e191e30a","RANKED_SOLO_5x5","GOLD","IV","3f5cGysttD7ZUMJGKZ7mjxVA8E7WVk19d0ZYn2IA7wjrO9Zt","GSF CrazyAs1an",0.0,14.0,19.0,false,false,false,false,,,,,67pBXExl9AOMDMhavTdLQ4O-VvtriAyOwzBXgztPmfhXpFY,336
"9e428cad-221d-423c-a146-c1bb1e411ef6","RANKED_SOLO_5x5","GOLD","IV","zA8TcCsFA2aRL6X2zelxdvm2tD1r0ZqH-LC5GYwNpqN2pIqn","CaptTeedoOnDuty",95.0,18.0,21.0,false,false,false,false,,,,,826WqxvdRV2pccUFsHMzCmubuPa2o1LM2gyW_BxMExkVwpY,89
"2293065b-7748-407b-9a6a-e92522bc5a3e","RANKED_SOLO_5x5","GOLD","IV","FmW-cfE5WcVR5rAWXp-imm5FgvDD_6xPvlO7oMoZck-eH8cC","Allotel",36.0,5.0,6.0,false,false,false,false,,,,,U2cSdhUL50L8boim56u4CxOLfoVUkCQCpgJIEy-JOE4CW9g,46
"dfcab4dc-994d-48d3-8a82-994cc2585f7c","RANKED_SOLO_5x5","GOLD","IV","izH8KwhNgzDQ10AY_E0HqDgLOPrfLkZ8cc_tXxrQBebEfq1x","Trô For",58.0,137.0,136.0,false,false,false,false,,,,,sf1gA169kyiI6JVQjINbXSxkpPhgUYwWm0CQjK4URTXAABU,192
"8374aab9-a97c-4da3-86b3-c2c2af8b7886","RANKED_SOLO_5x5","GOLD","IV","XodW9WB7FpW_zvHBWsYaO8VLCgvPsWadzYPR5JmyQvVTwE9Z","TITTITIITITI",92.0,48.0,48.0,false,false,false,true,,,,,3yJUpqYM4_kZolGTKbbCSDxMJNN6FSdl2NJsEolyjRBMgnQ,83
"ee37e648-6914-4993-a393-fe03b81d557b","RANKED_SOLO_5x5","GOLD","IV","dUCecGqeiXdNI8JCwwQrXzL-t4HsNy7Ncpe89fKneWcxVoBW","FriendlyJoe007",0.0,99.0,111.0,false,false,false,false,,,,,gIDCdXtm_zf5aqAXkyQp_ReLo99HtZfn75vthCpKPOBPeng,162
"95f1bdca-da8d-40ab-bae6-d151f418f17a","RANKED_SOLO_5x5","GOLD","IV","16CbgO8t5Scuf10ak99NnB_GDelyxN8WMzw962RRxj1u9rKY","Black Spongebob",35.0,62.0,50.0,false,false,false,false,,,,,BrSu6rSRfuqwMSy09wOK-PKtI1MMY7ABwQB4ulr_ngDgJN0,218
"ba392dca-772c-489c-8ee6-b2e6deba3766","RANKED_SOLO_5x5","GOLD","IV","AeeoIL5bQ1HaqerVj65HfdXYbPfYlxx2PgSU_apCzEXrgsnf","Kata All Lanes",85.0,40.0,23.0,false,false,false,false,,,,,x-kHl635cezOf5bnBC67-5pEn-bBOntetMY7Ik1T415O_Ks,48
"e14fa057-102f-4c80-8d14-14d6906c0505","RANKED_SOLO_5x5","GOLD","IV","t7SlJEBZu0Mv_SwPadmFq9o2e1IV9lAbXSmoOUqhFAcq0yuf","ForbHulk",18.0,16.0,14.0,false,false,false,false,,,,,m6Cjc1PPzPEWkn_nsfuVi5waSphKOpSle2eTv8K48JEBLtg,55
"9396ae87-a36a-49d8-b388-a37be5819221","RANKED_SOLO_5x5","GOLD","IV","c-lzH_pARxQR7x4PZ8hxweoz37a7iiXcoe6NNnGWXWi7FjSb","Ulysse310",5.0,25.0,25.0,false,false,true,false,,,,,mPNjwcqHBPKZ70OEflRzyEQzRAX8NLnSHv8lQPMCmVQSiWM,172
"f1a8e526-d0f7-40c4-8d26-20d88871d465","RANKED_SOLO_5x5","GOLD","IV","4Z0aEE2HiiJ6iCFVKiSGVUsN2M54QBgMbJ3QFWgrDcwtZIM2","exitdemon",35.0,143.0,128.0,false,false,false,false,,,,,v15LXAKxPhD24RdEOrSdY3cp3FZ-2hXZbNZmnLkU_mM8mQE,209
"213201bf-c476-4da6-957a-b4f2dbb94c3c","RANKED_SOLO_5x5","GOLD","IV","1SIiupzBwK0icT1iFsO1OA5W-nvRhc6gNwZu3cwLaa63Np0A","Buriches",53.0,103.0,113.0,false,false,false,false,,,,,xyfteQ1DhoRQnfGY28Cpy-aUwhDdpBbtLX1NTK5gJHNkAfc,101
"5e6e8e83-9eac-4faa-9e54-9f1c923994ad","RANKED_SOLO_5x5","GOLD","IV","ALZnhRyPZLl3SgWb1FmP5bQAtxJ8WGmUssUZwew-_Ahk_s4_","PhillipJudeOpalo",0.0,34.0,25.0,false,false,false,false,,,,,9uLAL0gkOZ9V_b_LNDEGZ3GzyJ1KGAAybx9M3SBUV2fVjH0,186
"3930a3a5-0333-45b3-9602-fd6cf9e69ed7","RANKED_SOLO_5x5","GOLD","IV","XXoKUEMeobKp3oieZdeN48O56qoa6jUZP-SuQXCzTUEtR91u","TvBs",24.0,22.0,25.0,false,false,false,true,,,,,ayoxLonI5iTqnGdUggG3ttGwKDN79uUAlsQc4Yy5Co27szU,331
"0e98a509-65b3-482d-a25a-700119519d72","RANKED_SOLO_5x5","GOLD","IV","fr6JPxtDXUrsz4_mO8J62ahpIp04PGAPiJdE5MEQJhCK2_UT","Lykster",6.0,19.0,30.0,false,false,false,false,,,,,YcL5_Q_Y0uZPobKXQvAR-hfpmgKQqlCI3HLOMJspnPVdJCY,85
"8350188d-0ccf-4de7-8350-62eb8a9f5f51","RANKED_SOLO_5x5","GOLD","IV","yjZHkwI5qZbUCJMBlJRd7836TIwyddkvpA_E28XPG28lHbKu","Shuishere",5.0,43.0,44.0,false,false,true,false,,,,,PiAAtUxdBXaMT5pexyA_MBzAMp0hpkX4M4_C7qya6GcXg8I,91
"7e325bff-16ce-4cf8-8d39-5a2bace7c120","RANKED_SOLO_5x5","GOLD","IV","G_X-roX4tBrxSN2tGTu1YnZONFph9WM6KQUT-0MqpjY_9SXt","Dictat0x",50.0,11.0,14.0,false,false,false,false,,,,,TnoppvgXN3KZs4v7XfNvFTgV0ShXPvgx9xjvVQTa-YPPFAM,261
"29e372ec-6f93-4c64-96e8-80f815663ee5","RANKED_SOLO_5x5","GOLD","IV","7_5CLl6WdojJyXAaZ20wt9yaNPslXeOTVsnAn7QWWchiZVvc","PauREKT",75.0,33.0,33.0,false,false,false,false,,,,,H3SbW_05gPvTDvCQCtJbEHiznyY1NQYrW9nZpPAMFSMvzlc,76
"b0162753-5aec-4288-9689-336fbe51d323","RANKED_SOLO_5x5","GOLD","IV","oD0xJD9qCiVIayW1TN__lRVW_q7ccDOQsrDKWlvXFfxnTf6p","Crepinnette",68.0,104.0,104.0,false,false,false,false,,,,,Y4aoKY_lU7qs7FcbGgWIP4vNC3yfpHoqJkJDZpEqDRtB4jU,151
"d20ae9e1-60eb-4042-bb26-d3c02ecafeb8","RANKED_SOLO_5x5","GOLD","IV","TyLRjkrGIn8vzrfC8F06ToOfhiQQ3Bls3yOBdjoPspzNDcny","MadHattter",7.0,27.0,23.0,false,false,false,false,,,,,pOcHi5vu5U78iNvoFHPdwynyCRYXKqkIvlgCLE4z4C3cCUg,67
"e5631116-0a86-4561-b993-1e2bfee2139b","RANKED_SOLO_5x5","GOLD","IV","iE4bC3z8pJyb051dc3Jn55to5PRBMMYSLouaUVtnxVgi0W1P","Aitorbacter",40.0,88.0,75.0,false,false,false,false,,,,,CDxgc-el8wtVmyI3bzXSj0CkM1K03LzpDduWN1k5XdEgtwk,247
"fc608945-3b4f-48ae-87de-664ca0b83a4a","RANKED_SOLO_5x5","GOLD","IV","6kh6E7t6W5Y_-a-8Qp3OYjn-qPEAYmTRvmoQsg_Pom_Aca4j","HotAsFire",18.0,259.0,247.0,false,false,true,false,,,,,4e9qjUuP8PaC0jpMYuK4iATXQcL6eXt0vV7XRnJqkDwcxwY,357
"603b0010-02d4-4519-9a50-46b5b8242fb6","RANKED_SOLO_5x5","GOLD","IV","dSlXQzio_gyDH9sYw2y6QeUPc9ysi7kJREad1cEQGzO9xia8","Gartg62",59.0,51.0,74.0,false,false,false,false,,,,,SjNoduu1-wl1opQpZWRIjNgPbv7UWvcUCNm3Nqe-2Q_JcEE,193
"7553b732-84fe-411d-a6ef-17ff207099cb","RANKED_SOLO_5x5","GOLD","IV","NUToy5hJS4DCbOz_NXvIyuJIpV-_9vohRzRyKPFVUqSzxuNf","PapuAlex",0.0,75.0,51.0,false,false,false,false,,,,,cMXcRFcBocvKD1khIu2twSfL-EykC4HVZlGDGJu3fU0wU5c,269
"e5cf0594-fdc7-47d8-8407-89a10a85d76d","RANKED_SOLO_5x5","GOLD","IV","Ms0Bz_AirL8J_CgAnq74XiyLMRVgFuRcpUB1vLnw6m3Th1v0","CLF Dzilaw",0.0,79.0,93.0,false,false,false,false,,,,,TuYa6c563DDsc6qW0cUzaasmbWwlThS4mVPS0m5M_XeYjIE,74
"e176acfd-73d8-4790-ba1d-d521314ae673","RANKED_SOLO_5x5","GOLD","IV","5uHjzj1aifDV14Hkc5aSL2FQMvtoY0nGxBe9koBzy8RZOBDU","LCDD Shizuka",97.0,9.0,8.0,false,false,false,false,,,,,gwzWTwj4wViRAwnyXWwhrptcfMHvvswpYljX2dpQ5mdoQ8c,57
"1c09b452-00ad-4e4e-847c-c68a202fcd0c","RANKED_SOLO_5x5","GOLD","IV","yv4p6RfeqELheJH0TEzuqXpMpGzLS90L-rbCgBoAmKBUMbt5","Best SpeedyEuw",14.0,32.0,25.0,false,false,false,false,,,,,mO92xxtRXdZ3G9BjIz_GjuqDihTwpJtAuPsTlDCLPB8Z1O4,245
"0295b382-068a-495b-a1da-416e92547adb","RANKED_SOLO_5x5","GOLD","IV","bEl62v5Qac7AW24ZYvN31EJPlqymRM2e-mr76cWhuEuYnz6v","CasualTrashcan",62.0,58.0,55.0,false,false,false,true,,,,,6ywU7gz1loAGraLW2MQOs5r-VCMMD0Pi8gbeUhCqC4jUqeM,128
"c3b9baef-964d-4022-a0a7-506a6e4feb7d","RANKED_SOLO_5x5","GOLD","IV","LoKV0FVeBzW7Tn5mZBU7iA0d48aYat3eW7qj3XN5K8TOXRYZ","VenN0M",41.0,27.0,34.0,false,false,false,false,,,,,LQNfw-EAdpszWuCS_tb3Hwy-ZMq33GYeJTV8GgDWeINHMTw,183
"be016d9f-e156-4d7f-8fbb-c9e0fdb408cd","RANKED_SOLO_5x5","GOLD","IV","Ca7vazX1OVe6H5pZGLUX5XLA2KfLk8AZKD0p1t6mbk_n-zM1","slinkedink",50.0,47.0,45.0,false,false,false,false,,,,,ajfn-_vve7VVeKMN-yn2Zvrzx4YNE90DbZJECyDNIFbNugk,292
"d4d9d351-28b8-4b45-b66e-b1883d96505d","RANKED_SOLO_5x5","GOLD","IV","dxe3hPYohHa-0tZd8kUNLqbfspUx7q6pWwHS5epJQgeQee4N","Wrecksuo",26.0,35.0,21.0,false,false,false,false,,,,,nj5KiLM1ggAwBSP5lDLLQjsUV23_o_IWcoryEe7m7gA19QE,42
"df68239e-1db1-4356-a75d-b4e50c2bb4a2","RANKED_SOLO_5x5","GOLD","IV","4dfOIS-OTs8g4sBuC3eEu-sNnBNlqenOAMvFtetntRpG3QL-","FireRedNRV",0.0,42.0,28.0,false,false,false,false,,,,,9fSDJ4bmJ418BGFxLujAsNk8MQ_fYQOXiX5STqGIk6mcaxQ,248
"8f0f4861-2fa9-4d6d-be9a-c0f4c5c5812d","RANKED_SOLO_5x5","GOLD","IV","un--JBIXKylaBdvuZ1BKg0PZ9uY3Xt_veux9_5bDmg4DH523","Ekko di Luden",72.0,177.0,179.0,false,false,false,false,,,,,Phdw0x0T9abdHft9_2kb8aKRXflXMvw4D04LOIl6fR48hls,216
"b53f7c16-7b9c-44c0-8253-31e89995a768","RANKED_SOLO_5x5","GOLD","IV","cvDpboIjTOy36elI0C32Zm9vIHwDbVbOCixJ1v9uka9a9_7i","Equinoxe 61",44.0,20.0,22.0,false,false,false,false,,,,,ucSfF0oDZMngjJgxLKJ5MNWQOqBvCXIQ1upYmaaJ0DR8-Y8,66
"abe9ba33-6ce6-4302-ad1e-d521a56c04d0","RANKED_SOLO_5x5","GOLD","IV","TiVcITuc5edoK97kX3-eCYRQjyxsIcKMRUmMDsu_tJUTr0O4","Crazy Cn AD",0.0,23.0,30.0,false,false,false,false,,,,,tw2UbisDPj9kotvzS7htPJW5iHiaSM_H9P2d81gsuVRqba8,140
"8fbe8a68-774d-4284-8c35-7cb236ed8e44","RANKED_SOLO_5x5","GOLD","IV","MWEUY9Q9H0UzeGDhXFkf4l3d0uxEjqAOJe1UiozO4RfNfIxN","xTGx",21.0,138.0,138.0,false,false,false,false,,,,,3Dn82mT41rMhnX8n0pL52PG4Yzsej6N4_kihufC0s-9rEcM,378
"9396ae87-a36a-49d8-b388-a37be5819221","RANKED_SOLO_5x5","GOLD","IV","jqVm4ZJxn40mHs8RXx4_v9ccMKA5mmE1Gks6pGgBszNwSVz4","Little Marten",66.0,25.0,27.0,false,false,false,false,,,,,bhz_cgBEA4OGwrwyyibOBfuQiMHdsI_pMZkL3vnyXmhp4CA,124
"001b17a2-d228-4173-a8ab-4b821b0864a2","RANKED_SOLO_5x5","GOLD","IV","DSo6fQ88Gj5AUm0FP1rtYXsAuE7-P7dNuEp-DHfsybbA","KompostKalle",58.0,7.0,7.0,false,false,false,false,,,,,NYIR_LGpRv7fIUflajT_DRpTVHkqc2KoSTn9qbOsFRA,105
"b042f234-0a39-4198-9f10-4b715a81226b","RANKED_SOLO_5x5","GOLD","IV","y4EVzv0g177cjGVWwonasM_YH7JBvNzpQoPg57B_FO3x49U7","SleepyMiaa",42.0,81.0,73.0,false,false,false,false,,,,,DWYz2ZyAuDBMosYpyLwvGRJyESwE7OYjSVowNGZfCF4z6JY,206
"e85211e2-50c5-453d-a3db-e5ae8efc7e05","RANKED_SOLO_5x5","GOLD","IV","RDgud8EUE1y-MhtryfxwzbaJMNCjNdd5qV4JeqeePv9CUw-h","Uukuku",58.0,128.0,130.0,false,false,false,false,,,,,5dpkW-Is6L1I2Nw6XB25UyLAoRV1kmuePdywIZO3nynxgJY,209
"6b7bad7e-a96a-4cca-ba3c-ac26c7b80e89","RANKED_SOLO_5x5","GOLD","IV","pLZTR4eKNIbsW4iFTFNknVGWGbhN24SuTyDSHUe6uVkW8oUJ","Mayfax01",54.0,14.0,18.0,false,false,false,false,,,,,zKlXijgGOrgQR-fPJ7h9T3eKMKVqv2-VMCOmXGerORH9kBk,53
"9df8267d-bdc2-4fe1-8316-07fa90058dc5","RANKED_SOLO_5x5","GOLD","IV","93Ik5mGrgWk_pTmrWzayxOBbjKKcPFnXr2OcN0hdcsacbYqT","King359",74.0,69.0,61.0,false,false,false,false,,,,,EbRV7JqxrVCH0Gavui0oUXDxqXZM4WrKuzXSCiL8_4i-8Wk,116
"b6556919-de7e-4fb5-afa1-78235c095678","RANKED_SOLO_5x5","GOLD","IV","NM3Q7-wOqKNwxIjp-qVATVnCsdA5ZEYdtgeNk0IfNoN1NZsc","Fennel Tea",59.0,7.0,13.0,false,false,false,false,,,,,1D1Ymt23zlTTEV6v20UanUWpQGjRkMIi8WdI_CbptC-me-k,86
"263bc379-9459-4a9d-a998-44e8039b412a","RANKED_SOLO_5x5","GOLD","IV","S6YqnljeWSDQC1XrP4PB48nlfjFVUqPDZuTRoMrVOei9QDw4","gooldiche TNT",21.0,44.0,29.0,false,false,true,false,,,,,lU9-4uXiznjbJ4vPmZqtl6d1bvxgTuk6Fhzc76tDOQjx7OA,166
"23c7586c-15a5-4ae1-9f48-165863138c9a","RANKED_SOLO_5x5","GOLD","IV","iW489XK8kZtkURb2i9CAq6CBo0-H6NKrhgr_U-rpPyIV63_d","Captain Pyke",70.0,15.0,21.0,false,false,false,false,,,,,dgrEqrLFMuUoYS6_BhakztC9Z7oCzVV4F-tsNM82kOSo2zk,102
"55c0f56c-22b2-409b-bab0-ebb062caea71","RANKED_SOLO_5x5","GOLD","IV","OXRdl7avM97C3WEFTCIGDp5ZiERaNZeLIW00CmPOE9G9uRuT","ethans01",0.0,146.0,135.0,false,false,true,false,,,,,qEeKtF2Ej_H05ZPjwoNz3sQA2eHt2VKECN_rPku8FlfCiIQ,383
"e91cc094-26d4-464e-88f0-fff5a695704d","RANKED_SOLO_5x5","GOLD","IV","DK-Upq__JS2EjPerlUZ5oWWVFYNVnP-cuEPwxjNjr2YjLBUe","R0bert0Blanc0",100.0,84.0,87.0,false,false,false,false,2.0,1.0,0.0,"WNN",E3F9URM4qu3IfdPdTJYASP0N8qaTb_92JZGadNaZMdx3yaE,148
"7f8a0d56-22f6-4c8e-b006-ec9280d707e8","RANKED_SOLO_5x5","GOLD","IV","EGvC4fw79BmFDM_uZ3CcDaXWUvw_ZGg46sh6N3eBDKzwEAg5","Bad Tinky Winky",63.0,157.0,156.0,false,false,false,true,,,,,wnDrt_ho76wtZqikMWAYuNryyoxSy6ypnWq-oCoTrngBUF0,192
"9da24de1-7d5e-4fb1-844d-2a64381e45a4","RANKED_SOLO_5x5","GOLD","IV","8o6n7cNkYuJhUFvAs-6smjdzS0EB-fQyEwPammEbvulopwe6","TheGusize",42.0,98.0,91.0,false,false,true,false,,,,,7s-uXsbhCe5vvCpQOopIc2RUrf42SfjZzkMB3iKxWxSIKdU,209
"3b6dce43-7a88-4fbf-b42b-59f735fbb670","RANKED_SOLO_5x5","GOLD","IV","J6wx4NjHLFjsvY6RLC_ShEDOEneE1Jy_GEq6x24YTJSAixJa","Purv1neklis",0.0,59.0,42.0,false,false,true,false,,,,,ubvQGXjuvEp4VotpGkEEhAliIKFy3C7Z3wgBv0d910pOu0M,71
"95ad2d37-0951-44fe-8ca3-bfef430871d7","RANKED_SOLO_5x5","GOLD","IV","pdWnpkCggYwPQPtaSA5dTfCiaO-eEhUWKXmBtsMp1J7lHbC8","KayaBoy",62.0,48.0,44.0,false,false,false,false,,,,,4cm7K88EBfhjTF9NGo7z8k2X0Z2HdssYKP_JpEaUrwLWllA,136
"12cdda23-1ba2-42f0-9bc5-3815450f601b","RANKED_SOLO_5x5","GOLD","IV","HYfSNwxNJ7HQK3LwOH4HRGYAsjsS5u_AGB6-rfBWFY5YwG7u","Ladacus",22.0,92.0,87.0,false,false,false,false,,,,,bx7oVWmNohd6VsKnW9UvfRnInytHnzMh7w4SUVTihWIaHyo,233
"03d65467-ace5-4da6-bde3-46706d4df563","RANKED_SOLO_5x5","GOLD","IV","hzA8XhuqTsxn1JzQzz64WHoMdLTJHqtGdfqQqNRCxmOFl6bU","Elon 000",0.0,46.0,58.0,false,false,false,false,,,,,Ue1kzMRw0wBmX5E8r9Z2vvtBK7tsoNxMtSO92xdDORgFWrE,284
"e6726ee0-3092-4aa5-bfb3-507b2ba293db","RANKED_SOLO_5x5","GOLD","IV","GBjdPdxbVriJDWvYnrd5aebwxOmRYyBiK1YNirtMIMlbks0I","TheExKirby",0.0,28.0,14.0,false,false,false,false,,,,,c5BOaI3xPRO1DkrH50j1yaYxYSiObrniIF9HL7gHgvwnABY,75
"12221965-6a8e-4a89-817c-4bc89d0ea79f","RANKED_SOLO_5x5","GOLD","IV","kgZpLp58yJFXRfzedWl4WUd_ggoyD8ykr9FCJsuE9otGuCK8","born2betabouret",8.0,89.0,88.0,false,false,false,false,,,,,eMtYt2cHESDKwxaUeCgYsq1GK9qCNI8FpKz4sj6dcKtY5Po,215
"1b6ebb03-97e4-4a43-ac4f-0589c96223de","RANKED_SOLO_5x5","GOLD","IV","Yx6rf8TdFjjG2HuEc3_N_Nm37Bhw-naippNo_R6IiSKzyrrh","lyas ben ha",1.0,141.0,121.0,false,false,false,false,,,,,j7ztK-UTsWZ2n_pnD_BtMoayEGJTmvR9SfQcRwTSNr78Ijc,229
"47aded55-120e-4773-b0c3-36728a1d6407","RANKED_SOLO_5x5","GOLD","IV","d9iaHGoG5AgkWmON2lXCGvatXU1N8UP3oZtNC-ZmSO9kjfee","WayKeii",0.0,43.0,35.0,false,false,false,false,,,,,HuIHnQfy4ODmdbBv4GFbGRLEQC2WMxFuaoJSpLPj3AUo1Go,48
"320429a5-b6d9-4933-a464-db0443de7906","RANKED_SOLO_5x5","GOLD","IV","EXmPu_5z8pNyxVlxoRB1_yw-zit7n3TOwS2yD3E3rhXS2ftH","OV1X",0.0,138.0,137.0,false,false,true,false,,,,,96rdF6GlOw_pQ2Lrp_m9nqNneLT_tOxRT384CAQIlKPytb4,385
"6f25054e-3c7e-4c79-bd71-7c851aaba51d","RANKED_SOLO_5x5","GOLD","IV","ObD41rp30Cs89gXwFTzWIqak39gJGMWXuus1FdFvD01E2eJI","xDaao1",78.0,62.0,40.0,false,false,true,false,,,,,8rJxH2jvH10rzsEwURKcV5VWuNhZNHM1p-mqrPta_KGfe_Q,145
"cda57b6c-e41e-4e48-93a1-74a0dcc58989","RANKED_SOLO_5x5","GOLD","IV","yexQedo1IoR2SUx0h6p6ZyuLWGkyprBSM44vZZD5C9Z-VygQ","Lumixan",15.0,47.0,69.0,false,false,false,false,,,,,MQO5RNEMXUa2_WLJyxIE2bprdLWJV3AIU-9i_37OI3n8sqU,217
"9208c4e5-8916-4074-b7a8-8b25107742fd","RANKED_SOLO_5x5","GOLD","IV","AiDVLqed8ZDthJ9Jj4wBb4wP2KIyKy7sLrT__us-zoHGDS31","Kaydoow",39.0,99.0,106.0,false,false,false,false,,,,,yMja3JzVAF2Z9FankUbgN-7z3G7MznXBEW3G-8nyLhUQpRw,140
"44c0b823-3861-4d4c-8e83-21621452d074","RANKED_SOLO_5x5","GOLD","IV","_V7y5ixoUqBImxBk_W0IMu7_H3eEhT-mP58_wV4XzvBRNDPQ","FruitlessPage",18.0,113.0,123.0,false,false,false,false,,,,,82-WKbiLvxURe1mT_an-GdwEhA_Vp341s6VUb0pCKckxVdI,390
"28b1d7db-4099-40f5-8d5c-be1f373da1e4","RANKED_SOLO_5x5","GOLD","IV","nrDH5_AMrJMRV2550usdicYIemdikLDOLJoLPWV0VBH2QmKZ","nutgoodatleague",14.0,14.0,19.0,false,false,false,false,,,,,dM0Ce_oD1KTzFQ7zYQTF7M50MwpxzXccYqE5o3RI9Nbsbfg,57
"4615a7ba-e27a-4d4a-8304-328a6d94a695","RANKED_SOLO_5x5","GOLD","IV","t8xh7TJxOXzhzhwC5rB-fiLF_aG3IbLePwpnMVdrDDlVA8DB","opiuM xh",24.0,31.0,23.0,false,false,false,false,,,,,4NXQ5CFvfUj9fXO595e_UjYnhrmKe-SDSOcYwCJEWwFps8Q,211
"1f03cea6-1b1f-42e7-a21f-188654495d4a","RANKED_SOLO_5x5","GOLD","IV","tqC5MFDGKyGn4vnNIZrmuMCueRfTNi2XEiA9Y_jxK6Z4biba","CharmFatBlindMan",100.0,9.0,10.0,false,false,false,false,2.0,0.0,0.0,"NNN",_od1Z3XCv-Ezr41Ligfep0A6TKVpSBS6g0S6LIqoL8aFCtg,41
"72ba6895-e488-4cf8-9e8b-beb429ce28df","RANKED_SOLO_5x5","GOLD","IV","ZdF1-6zpcH-h5rmcNc0RW9pYa4y61VW-dN0Fbwozvzed7Gd1","R4KK4N",0.0,6.0,11.0,false,false,false,false,,,,,TQR4OIZjFukQcs-WsDn-m-PCZ1JQqy1lqsSiBWpgfxgSWCk,99
